year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,manually_replaced_url,performance_id,fraction_of_total_points,fraction_of_jury_points,fraction_of_tele_points,views,upload_date,likes,comments,video_title,fraction_of_views,view_rank,point_rank,weighted_average_total_rank,point_jury_rank,point_tele_rank,spotify_popularity,notes,spotify_rank
2009,ro,Romania,Elena,The Balkan Girls,19.0,1.0,22.0,14.0,19.0,40.0,9.0,67.0,64.0,31.0,,,Daris Mangal;Laurenţiu Duţă;Ovidiu Bistriceanu,Alexandru Pelin;Laurenţiu Duţă,"The Balkan girls, they like to party\nLike nobody, like nobody\n\nIt's time for me to unwind\nI'm gonna start my weekend with gin, tonic and lime\nMy girls take me for a ride\nReady to party and looking so fine\n\nI wonder if beyond this\nThere could be something better\n'Cause I feel so good tonight\nDon't wanna end this night\n\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)\n\nMy hips are ready to glow\nThis record is so hot and I have so much to show\nI'll find a boy for a kiss\nWho knows, maybe he'll be my prince\n\nI wonder if beyond this\nThere could be something better\n'Cause I feel so good tonight\nDon't wanna end this night\n\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)\n\n(You've gotta live your life...)\nIf you didn't find out\nWhat love is about\nAnd if you're lonely, baby\nJust open your mind, you're one of a kind\nYou've got to live your life...\n\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)\n\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)\nThe Balkan girls, they like to party\nLike nobody, like nobody\n(For crowd delight, we'll shine all night)",https://youtube.com/watch?v=ioBTPQj7loM,,2009-ro,0.016420361247947456,0.013169073916737469,0.025396825396825397,148922.0,20090517.0,534.0,55.0,Elena - The Balkan Girls (Romania) - Eurovision 2009 (The Final),0.00022550996078899032,171.0,134.0,,144.5,97.0,,,
2009,de,Germany,Alex Swings Oscar Sings!,Miss Kiss Kiss Bang,20.0,,17.0,,20.0,35.0,,,18.0,73.0,,,Alex Christensen,,"Hey Miss Kiss, let us dance\n\nMrs Kiss Kiss Bang, she's not a fool\nExtraordinary and oh so cool\nWhen I feel the touch of her sweet lips\nI know this is a devil's kiss\n\nShe sets my soul on fire with no return\nOoh baby, just burn, burn, burn\nAnd I think we're like Mr and Mrs Right\nSo I'll give you my heart tonight\n\nMiss Kiss Kiss Bang, come let us sing\nMiss Kiss Kiss Bang, now let us swing\nShake your sweet, sweet, sweet little thing\nMrs Kiss Kiss Bang, come let us swing\n\nWhen I look into her eyes the flames grow higher\nI know this is a kiss of fire\nImagination feeds my hungry heart\nGimme your love before we part\n\nAnd I'm on the way of no return\nOoh baby, just burn, burn, burn\nAnd I think we're like Mr and Mrs Right\nSo I'll give you my heart tonight\n\nMiss Kiss Kiss Bang, come let us sing\nMiss Kiss Kiss Bang, now let us swing\nShake your sweet, sweet, sweet little thing\nMrs Kiss, come on and let us sing\n\nDo the hee dee hi ho (Sing hee dee hi ho)\nDo the hee dee hi hey (Sing hee dee hi hey)\nDo the dip dip diddee (Sing dip dip diddee)\nDo the skiddly skiddly bo (Sing skiddly skiddly bo)\n\nNow do the gucci bang bang (Sing gucci bang bang)\nDo the skiddly buffely boodely bump (Sing skiddly buffely boodely bump)\nDo the oh... (Sing oh...)\nMrs Kiss, you are my everything tonight\n\nNow shake your sweet, sweet sexy thing\n\nMiss Kiss Kiss Bang, come and let us sing\n(Miss Kiss Kiss Bang, Miss Kiss Kiss Bang)\nMiss Kiss Kiss Bang, now let us swing\n(Miss Kiss Kiss Bang, Miss Kiss Kiss Bang)\n\nYou are my queen and I'm your king\n(Miss Kiss Kiss Bang, Miss Kiss Kiss Bang)\nShake your sweet, sweet thing\nDo the ring-a-bing bing\nMrs Kiss, come on and let us sing\n\nDo the hee dee hi ho (Sing hee dee hi ho)\nDo the hee dee hi hey (Sing hee dee hi hey)\nMrs Kiss Kiss Bang\nCome let us swing\n\nMiss Kiss",https://youtube.com/watch?v=veeOUiB6ojk,,2009-de,0.014367816091954023,0.031011045029736617,0.007142857142857143,776602.0,20160818.0,7121.0,512.0,Alex Swings Oscar Sings! - Miss Kiss Kiss Bang (Germany) Live 2009 Eurovision Song Contest,0.0011759947258877228,119.0,143.0,,90.0,160.5,,,
2009,se,Sweden,Malena Ernman,La Voix,21.0,1.0,4.0,5.0,21.0,33.0,4.0,105.0,59.0,27.0,,,Fredrik Kempe,Fredrik Kempe;Malena Ernman,"Can you keep a secret?\nCan you keep a secret?\nI'm in love with you\nCan you make a promise?\nCan you make a promise?\nStay forever true, oh...\nThen I'm forever yours\n\nJe t'aime, amour, quand j'entends la voix\nJe t'aime, ma vie, c'est jamais sans toi\nJ'vis ma vie pour toi, c'est l'univers pour moi\nJe t'aime, amour, quand j'entends la voix\n\nTell me what you're feelin'\nTell me what you're feelin'\nI just wanna know\nTell me what you're dreamin'\nTell me what you're dreamin'\nLet your feelings show, oh...\nStay and don't let go\n\nJe t'aime, amour, quand j'entends la voix\nJe t'aime, ma vie, c'est jamais sans toi\nJ'vis ma vie pour toi, c'est l'univers pour moi\nJe t'aime, amour, quand j'entends la voix\n\n(Je t'aime, amour, quand j'entends la voix)\n(Je t'aime, ma vie, c'est jamais sans toi)\nJ'vis ma vie pour toi, c'est l'univers pour moi\nJe t'aime, amour, quand j'entends la voix\nJ'entends la voix, la voix...\n(Je t'aime, amour, quand j'entends la voix)",https://youtube.com/watch?v=xE9Pl3mqRbo,yes,2009-se,0.013546798029556651,0.011469838572642312,0.023412698412698413,1509799.0,20160818.0,10084.0,1900.0,Malena Ernman - La Voix (Sweden) LIVE 2009 Eurovision Song Contest,0.002286262025014818,79.0,144.0,,149.0,100.0,,,
2009,mt,Malta,Chiara,What If We,22.0,1.0,14.0,17.0,22.0,31.0,6.0,86.0,18.0,87.0,,,Marc Paelinck,Gregory Bilsen,"Words of wisdom, prophets and quotes\nWise men talking, tales from the old\nI reach for the stars, wherever they are, in darkness\nWe're lost, fading away\n\nWhat if we could be free?\nMystify our wisdom in time\nAnd one day we'll see\nWhat if we found the key?\nThrow the dice, unravel our lies\nAnd learn how to be\n\nAll the madness feeding our soul\nTake a wild guess out of control\nThere will be a star, no matter how far, shining\nOne day we'll sail away\n\nWhat if we could be free?\nMystify our wisdom in time\nAnd one day we'll see\nWhat if we found the key?\nThrow the dice, unravel our lies\nAnd learn how to be\n\nIf you don't know your destination\nWho determines your destiny?\n\nWhat if we could be free?\nMystify our wisdom in time\nAnd one day we'll see\nWhat if we found the key?\nThrow the dice, unravel our lies\nAnd learn how to be",https://youtube.com/watch?v=kX5STdIuiEg,,2009-mt,0.012725779967159278,0.03695836873406967,0.007142857142857143,216290.0,20160818.0,1939.0,211.0,Chiara - What If We (Malta) Live 2009 Eurovision Song Contest,0.0003275241362528754,161.0,146.0,,75.0,160.5,,,
2009,lt,Lithuania,Sasha Son,Love,23.0,2.0,1.0,14.0,23.0,23.0,9.0,66.0,38.0,31.0,,,Sasha Son,,"I've had it all, as a little child\nI've done it all, as a little child\nBut the pain that I had\nFor the fame that I got, was for what?\n\nA little girl is crying alone\nA little boy, searching for his home\nGiving up to a sin for a heart-craving dream\nIs that a sin?\n\nIf you really love the love you say you love, really love\nThen surely that love would love\nThen surely that love would love to love you back\n\nIf you really love the love you say you love, really love\nThen surely that love would love\nThen surely that love will love you back\n\nFor just one moment, we all wanna be\nJust as happy as one can be\n(So don't you make the same mistake)\n(You gotta give for what you take)\nAnd don't you break\n\nA little girl or boy crying at home alone\nA faithful song will lead the way\nTo make you strong\n\nIf you really love the love you say you love, really love\nThen surely that love would love\nThen surely that love would love to love you back\n\nIf you really love the love you say you love, really love\nThen surely that love would love\nThen surely that love\n\nIf you really love\nIf you really love the love you say you love, really love\nThen surely that love would love\nThen surely that love would love to love you back\n\nIf you really love the love you say you love, really love\nThen surely that love would love\nThen surely that love\nThen surely that love\nThen surely that love will love you back\nWill love you back",https://youtube.com/watch?v=ukSmGIp_xVk,,2009-lt,0.009441707717569787,0.013169073916737469,0.01507936507936508,251448.0,20160818.0,2694.0,271.0,Sasha Son - Love (Lithuania) LIVE 2009 Eurovision Song Contest,0.0003807632762148644,159.0,152.5,,144.5,132.5,,,
2009,es,Spain,Soraya,La Noche Es Para Mí (The Night Is For Me),24.0,,25.0,,24.0,23.0,,,38.0,9.0,,,Dimitri Stassos;Irini Michas;Jason Gill,Felipe Pedroso,"Vuelvo a mirar, tus ojos son un volcán\nNo escaparás, tu fuego dirá la verdad\nNo importa si quieres o no, porque hoy mando yo\n\nCome on and take me, come on and shake me\nQuiero saber lo que sientes por mí\nCome on and take me, come on and shake me\n¿Que no lo ves que estoy loca por ti?\nCome set me free, just you and me\nLa noche es para mí\n\nNo puedo más, juro que mío serás\nVen a bailar, ya no podrás escapar\nNo importa si quieres o no, porque hoy mando yo\n\nCome on and take me, come on and shake me\nQuiero saber lo que sientes por mí\nCome on and take me, come on and shake me\n¿Que no lo ves que estoy loca por ti?\nCome set me free, just you and me\nLa noche es para mí\n\nAh...\nTake me, shake me, take me\n\nBrilla la luz, mi mágica noche eres tu\nYa no hay tabús\nQuiero clavarte en mi cruz\n\nCome on and take me, come on and shake me\nQuiero saber lo que sientes por mí\nCome on and take me, come on and shake me\n¿Que no lo ves que estoy loca por ti?\nLa noche es para mí\nLa noche es para mí\nCome set me free, just you and me\nLa noche es para mí",https://youtube.com/watch?v=zw8uKCrDt7U,,2009-es,0.009441707717569787,0.0038232795242141037,0.01507936507936508,984670.0,20160818.0,6215.0,745.0,Soraya - La Noche Es Para Mí (Spain) Live 2009 Eurovision Song Contest,0.0014910684324014926,109.0,152.5,,175.0,132.5,,,
2009,fi,Finland,Waldo's People,Lose Control,25.0,1.0,24.0,15.0,25.0,22.0,12.0,42.0,30.0,12.0,,,Ari Erik Veikko Lehtonen;Karima,Annie Kratz-Gutå;Ari Erik Veikko Lehtonen;Karima;Waldo,"I don't wanna lose control, but I'm falling, falling down\n\nI got this panic emotion that I cannot describe to you\nMy world is tumbling down, what am I, what am I gonna do?\nCa-can't deny it, deny it, what am I going through?\nCa-can not fight it, can't fight it, now I'm looking for the truth\n\nI don't wanna live a lie – checking on my sanity\n'Cause baby, maybe I can do without – is it all a fantasy?\nI don't wanna live a lie – is this my reality?\nIt's spinning round 'n' round day 'n' night\n\nI don't wanna lose control, but I'm falling\nI just can't believe it\nNever thought that I would be the one falling down\nI don't wanna lose control, but I'm falling\nI just can't believe it\nNever thought that I would be the one falling down\n\nI'm on a critical mission, got my destiny in my hands\nLike Peter Piper I take control, put a spell on the mass\nI cause hysteria, worry yourself, that's how I roll\nIt's not a drill, I'm for real, I'm a man who's out of control\n\nI don't wanna live a lie – checking on my sanity\n'Cause baby, maybe I can do without – is it all a fantasy?\nI don't wanna live a lie – is this my reality?\nIt's spinning round 'n' round day 'n' night\n\nI don't wanna lose control, but I'm falling\nI just can't believe it\nNever thought that I would be the one falling down\nI don't wanna lose control, but I'm falling\nI just can't believe it\nNever thought that I would be the one falling down\n\nI'm falling, I'm falling\nAnd I just can't believe it\nI'm falling, I'm falling down\n\nI don't wanna lose control, but I'm falling\nI just can't believe it\nNever thought that I would be the one falling down\nI don't wanna lose control, but I'm falling\nI just can't believe it\nNever thought that I would be the one falling down",https://youtube.com/watch?v=D-Wr0z1_quw,,2009-fi,0.0090311986863711,0.005097706032285472,0.011904761904761904,347279.0,20160818.0,2786.0,381.0,Waldo's People - Lose Control (Finland) Live 2009 Eurovision Song Contest,0.0005258784710978886,149.0,154.0,,172.0,142.0,,,
2009,Serbia,Serbia,Marko Kon & Milaan,Cipela,26.0,2.0,,4.0,,,10.0,60.0,,,,,Aleksandar Milanović Kobac;Marko Kon;Milan 'Milaan' Nikolić,Marko Kon,"Moјa stara cipela, pola sveta videla\nGde god da stanem tu mi dom\nTamo pa 'vamo, istok pa zapad\nMa gde god stigao bio sam na svom\n\nHvata me panika, ta stara navika\nSrce bi krenulo za njom\nA јa budala, stara baraba\nMa sve nek propadne, teraću po svom\n\nNiјe, niјe, niјe me htela\nSve dok pare ne skupim\nMa more niјe, niјe, niјe, niјe, niјe me želela\nDok se ne obogatim\nSasvim\n\nMoјa stara cipela, pola sveta videla\nGde god da stanem tu mi dom\nTamo pa 'vamo, istok pa zapad\nMa gde god stigao bio sam na svom\n\nHvata me panika, ta stara navika\nSrce bi krenulo za njom\nA јa budala, stara baraba\nMa sve nek propadne, teraću po svom\n\nNiјe, niјe, niјe me htela\nSve dok pare ne skupim\nMa more niјe, niјe, niјe, niјe, niјe me želela\nDok se ne obogatim\n\nNiјe, niјe, niјe me htela\nSve dok pare ne skupim\nMa more niјe, niјe, niјe, niјe, niјe me želela\nDok se ne obogatim\nSasvim\n\nNiјe, niјe, niјe me htela\nSve dok pare ne skupim\nMa more niјe, niјe, niјe, niјe, niјe me želela\nDok se ne obogatim\n\nNiјe, niјe, niјe me htela\nSve dok pare ne skupim\nMa more niјe, niјe, niјe, niјe, niјe me želela\nDok se ne obogatim\nSasvim",https://youtube.com/watch?v=DRObP8XE4Ko,,2009-Serbia,,,,,,,,,,,,,,,,,
2009,Ireland,Ireland,Sinéad Mulvey & Black Daisy,Et Cetera,27.0,2.0,,2.0,,,11.0,52.0,,,,,Christina Schilling;Daniele Moretti;Jonas Gladnikoff;Niall Mooney,,"This time you've really gone too far\nSo sick of hearing stories\nAbout the new girl hanging round\nYou're supposed to be with me\n\nAnd when I heard the rumour\nYou kissed her at a party\nLike a jealous fool I ran to you\nYou were still mine\n\nThat's just the way my life goes\nStill love me, even she knows\nYou say you're sorry, but you're not\n\nEt cetera (Et cetera)\nI heard that old song many times\nBut I still believe you really wanted her\nI spent the day (I spent the day)\nDeciding should I go or stay\nHoping that the pain would go away\n\nRemember how astounding\nIt felt to be around me\nExtravaganza in the heat\nAnd then the rain came pouring\n\nThat's just the way my life goes\nStill love me, even she knows\nYou say you're sorry, but you're not\n\nEt cetera (Et cetera)\nI heard that old song many times\nBut I still believe you really wanted her\nI spent the day (I spent the day)\nDeciding should I go or stay\nHoping that the pain would go away\n\nThat's just the way my life goes\nStill love me, even she knows\nYou say you're sorry, but you're not\n\nEt cetera (Et cetera)\nI heard that old song many times\nBut I still believe you really wanted her\nI spent the day (I spent the day)\nDeciding should I go or stay\nHoping that the pain will go away\n\nEt cetera",https://youtube.com/watch?v=fL8xgcsvKdY,,2009-Ireland,,,,,,,,,,,,,,,,,
2009,North Macedonia,North Macedonia,Next Time,Neshto Shto Ke Ostane,28.0,1.0,,13.0,,,10.0,45.0,,,,,Damjan Lazarov;Jovan Jovanov,Elvir Mekić,"Je je... no ti si od Boga\nNajmilo nešto što kje ostane\n\nDa ne si ti, bi nemal za kogo ljubovna pesna da napišam\nDa ne si ti, bi nemal so što pred lugjeto da se pofalam\nDa ne si ti, ni usnive nasmevka nema da gi pokrie\nAko tvojot glas ne me razbudi, cel den tažen mene mi e\n\nJe je... ovie oči i denje i nokje bi te gledale\nJe je... na ovie usni nasmevka čuvam samo za tebe\nJe je... i radost i taga, vikaat bilo pa kje pomine\nJe je... no ti si od Boga najmilo nešto što kje ostane\n\nVo životot ima i ubavi nešta, za toj što znae da živee\nVo ovoj svet ima i skrieni mesta, no treba ti da gi prepoznaeš\n\nJe je... ovie oči i denje i nokje bi te gledale\nJe je... na ovie usni nasmevka čuvam samo za tebe\nJe je... i radost i taga, vikaat bilo pa kje pomine\nJe je... no ti si od Boga najmilo nešto što kje ostane\n\nLjubov ti davam da dobijam nešto\nNešto što kje ostane, je...\n\nJe je... i radost i taga, vikaat bilo pa kje pomine\nJe je... no ti si od Boga najmilo nešto što kje ostane\nJe je... i radost i taga, vikaat bilo pa kje pomine\nJe je... no ti si od Boga najmilo nešto što kje ostane",https://youtube.com/watch?v=TZzUe2gBkME,,2009-North Macedonia,,,,,,,,,,,,,,,,,
2009,Montenegro,Montenegro,Andrea Demirović,Just Get Out of My Life,29.0,1.0,,1.0,,,11.0,44.0,,,,,Bernd Meinunger;José Juan Santana Rodriguez;Peter Match,,"Everybody's sayin' your love is like a prison\nEverybody's tryin' to help me to come free\nEverybody's talkin' 'bout all the things I'm missin'\nAnd for all them reasons I must agree\n\nIt's too dangerous when we touch\nAnd I love you much too much\nGet out of my life, babe\n\nJust get out of my, out of my, out of my head\nJust get out of my, out of my, out of my bed\nIt's beyond belief, but true\nI became a slave to you\n\nJust get out of my, out of my, out of my dreams\nJust get out of my, out of my, out of my scenes\nWhere I lose all of my drive\nWhile I'm fighting to survive\n\nJust get out of my life\nGet out of my life\n\nWell, you are like a moonbeam that makes me feel so lonely\nYou are like a mountain and I'm afraid to fall\nEvery time I'm certain you are my one and only\nI know if you leave me, I'll lose it all\n\n'Cause you're overwhelming me\nYou're too perfect, can't you see?\nPlease, get out of my life\n\nJust get out of my, out of my, out of my head\nJust get out of my, out of my, out of my bed\nIt's beyond belief, but true\nI became a slave to you\n\nJust get out of my, out of my, out of my dreams\nJust get out of my, out of my, out of my scenes\nWhere I lose all of my drive\nWhile I'm fighting to survive\nJust get out of my life\n\nBecause I love you\nMore than you will ever know\nWould be hard to let you go\nBut get out of my life\nGet out of my life\n\nIt's beyond belief, but true\nI became a slave to you\n\nJust get out of my, out of my, out of my dreams\nJust get out of my, out of my, out of my scenes\nWhere I lose all of my drive\nWhile I'm fighting to survive\n\nJust get out of my life\nGet out of my way, hey...\nOr just stay",https://youtube.com/watch?v=kaDW_BWgQQE,,2009-Montenegro,,,,,,,,,,,,,,,,,
2009,Poland,Poland,Lidia Kopania,I Don't Wanna Leave,30.0,2.0,,5.0,,,12.0,43.0,,,,,Alex Geringas;Bernd Klimpel;Dee Adam;Rike Boomgaarden,,"I can't say the words I feel inside so deep\n'Cause when the clouds come out, I feel so incomplete\nI know the sun shines down on me\nI see it now, the rain won't get to me\nI just wanna live my life the way it's meant to be\n\nI don't wanna leave, but it's my destiny\nI will wrap my arms around the world\nYou'll see that I am not a child\n'Cause I'm standing taller this time\nTake it step by step, do my best, that's right\nBut I will never say goodbye\n\nFor so long now I've been dreaming in the dark\nI was too scared to feel the things held in my heart\nDon't you know this is meant to be, I'll let it out\n'Cause it's getting hard to breathe\nI just wanna live my life the way it's meant to be\n\nI don't wanna leave, but it's my destiny\nI will wrap my arms around the world\nYou'll see that I am not a child\n'Cause I'm standing taller this time\nTake it step by step, do my best, that's right\nOh... I don't wanna leave, I don't wanna leave\nBut it's my destiny, oh...\n\nI'll never say goodbye...\n(Never say, never say, never say goodbye)\nNever, oh...\n(Never say, never say)\n\nI don't wanna leave, but I'm standing taller this time\nTake it step by step, do my best, that's right\nBut I will never say goodbye",https://youtube.com/watch?v=8m2gIli9SoA,,2009-Poland,,,,,,,,,,,,,,,,,
